day,year,deltaT_pile_C,mean_pore_pressure_kPa,max_abs_pore_pressure_kPa,axial_thermal_force_kN,thermal_head_displacement_mm,settlement_mechanical_only_mm,settlement_thermo_mechanical_mm,settlement_THM_mm,consolidation_potential_mm,cyclic_settlement_index_mm,allowable_settlement_mm,TM_serviceability_ratio,THM_serviceability_ratio
2028.0,5.552361396303901,-2.9078403799710912,-23.313034653366515,31.872393080403583,-139.0169102948465,-0.3971911722709899,11.538461538461538,11.141270366190549,11.169593240526547,0.0,0.02832287433599783,25.0,0.44565081464762196,0.4467837296210619
2030.0,5.557837097878165,-3.1990982867723905,-24.861361985986306,34.73203823149919,-152.9412558611817,-0.43697501674623335,11.538461538461538,11.101486521715305,11.135946671474098,0.0,0.03446014975879225,25.0,0.4440594608686122,0.4454378668589639
2032.0,5.563312799452429,-3.4865698151005966,-26.380647165931297,37.551679016893736,-166.68458370723147,-0.476241667734947,11.538461538461538,11.062219870726592,11.103346201316775,0.0,0.04112633059018226,25.0,0.44248879482906367,0.444133848052671
2034.0,5.568788501026694,-3.769914720327662,-27.869091605415107,40.32797722163443,-180.23062754917177,-0.5149446501404907,11.538461538461538,11.023516888321048,11.071808910527746,0.0,0.048292022206698794,25.0,0.4409406755328419,0.44287235642110984
2036.0,5.574264202600959,-4.048797642001024,-29.324933219722393,43.057645930866414,-193.5633546039546,-0.5530381560112987,11.538461538461538,10.98542338245024,11.041348436837747,0.0,0.0559250543875076,25.0,0.43941693529800957,0.4416539374735099
2038.0,5.579739904175223,-4.322888500768109,-30.746448512766975,45.73745342014481,-206.66698456532131,-0.5904770987580608,11.538461538461538,10.947984439703477,11.01197511587456,0.0,0.06399067617108249,25.0,0.4379193775881391,0.44047900463498235
2040.0,5.585215605749487,-4.591862889050762,-32.131954616980536,48.36422698042974,-219.52600828101527,-0.6272171665171864,11.538461538461538,10.911244371944353,10.983696127784786,0.0,0.07245175584043227,25.0,0.4364497748777741,0.4393478451113914
2042.0,5.590691307323751,-4.855402455006697,-33.4798112851142,50.93485667323207,-232.12520610906222,-0.6632148745973205,11.538461538461538,10.875246663864218,10.956515650996135,0.0,0.08126898713191696,25.0,0.4350098665545687,0.4382606260398454
2044.0,5.596167008898015,-5.113195279322958,-34.78842283159249,53.44629901145978,-244.44966593136687,-0.6984276169467624,11.538461538461538,10.840033921514776,10.930435023598408,0.0,0.09040110208363178,25.0,0.43360135686059104,0.4372174009439363
2046.0,5.601642710472279,-5.3649362443968105,-36.05624002112998,55.895580561622346,-256.4848008033703,-0.7328137165810579,11.538461538461538,10.80564782188048,10.90545291236659,0.0,0.09980509048610973,25.0,0.4322259128752192,0.4362181164946636
2048.0,5.607118412046543,-5.6103273954654815,-37.281761902365695,58.279801463113095,-268.2163662188013,-0.7663324749108608,11.538461538461538,10.772129063550677,10.881565489134863,0.0,0.10943642558418588,25.0,0.4308851625420271,0.4352626195653945
2050.0,5.6125941136208075,-5.849078293258666,-38.463537584352984,60.59613886041791,-279.63047696915106,-0.79894421991186,11.538461538461538,10.739517318549678,10.858766614004635,0.0,0.11924929545495597,25.0,0.4295806927419871,0.4343506645601854
2052.0,5.618069815195072,-6.080906357755889,-39.60016795379918,62.841850244182545,-290.71362357789263,-0.830610353079693,11.538461538461538,10.707851185381845,10.837048024704698,0.0,0.12919683932285286,25.0,0.4283140474152738,0.43348192098818794
2054.0,5.623545516769336,-6.305537202641134,-40.69030733101819,65.0142766971772,-301.4526882899585,-0.861293395114167,11.538461538461538,10.677168143347371,10.816399531298295,0.0,0.13923138795092418,25.0,0.42708672573389483,0.4326559812519318
2056.0,5.6290212183436,-6.5227049600607865,-41.73266506264746,67.11084604133504,-311.83496059764303,-0.8909570302789799,11.538461538461538,10.647504508182559,10.796809215338543,0.0,0.1493047071559844,25.0,0.42590018032730237,0.4318723686135417
2058.0,5.634496919917864,-6.732152595298084,-42.726007049229715,69.12907588211627,-321.8481522844373,-0.9195661493841063,11.538461538461538,10.618895389077432,10.778263632503972,0.0,0.1593682434265405,25.0,0.42475581556309727,0.4311305453001589
2060.0,5.639972621492129,-6.933632210993853,-43.6691572058646,71.06657654661592,-331.48041196909617,-0.9470868913402747,11.538461538461538,10.591374647121263,10.786537329065641,0.025789311372389254,0.16937337057198873,25.0,0.4236549858848505,0.43146149316262566
2062.0,5.645448323066393,-7.126905340551762,-44.56099885419142,72.92105391192152,-340.720339132644,-0.9734866832361256,11.538461538461538,10.564974855225413,10.814262414084057,0.07001592256319283,0.17927163629545081,25.0,0.42259899420901653,0.4325704965633623
2064.0,5.650924024640657,-7.311743230381986,-45.400476044062295,74.69031212038443,-349.55699761177016,-0.9987342788907717,11.538461538461538,10.539727259570766,10.84290193166318,0.11415966453329666,0.18901500755911801,25.0,0.42158909038283066,0.43371607726652717
2066.0,5.6563997262149215,-7.48792711064875,-46.18659480333869,76.37225617858626,-357.97992854262344,-1.0227997958360668,11.538461538461538,10.515661742625472,10.872386145997828,0.1581682897743924,0.19855611359796238,25.0,0.4206264697050189,0.43489544583991313
2068.0,5.661875427789186,-7.655248454201003,-46.91842431433022,77.96489443692151,-365.97916273966973,-1.0456547506847704,11.538461538461538,10.492806787776768,10.902644983910204,0.20198971069919555,0.2078484854342409,25.0,0.4197122715110707,0.43610579935640814
2070.0,5.66735112936345,-7.8135092233804375,-47.59509801548731,79.46634094686837,-373.5452324949943,-1.0672720928428407,11.538461538461538,10.471189445618698,10.93360829766025,0.2455720612911056,0.2168467907504466,25.0,0.4188475778247479,0.43734433190641
2072.0,5.672826830937714,-7.9625221044143455,-48.21581462704179,80.87481769315369,-380.66918278406536,-1.0876262365259008,11.538461538461538,10.450835301935637,10.965206123418655,0.2888637584916171,0.22550706299140058,25.0,0.4180334120774255,0.4386082449367462
2074.0,5.678302532511978,-8.102110729115667,-48.779839099379586,82.18865669816805,-387.3425818646839,-1.106693091041954,11.538461538461538,10.431768447419584,10.997368934259049,0.3318135632528338,0.23378692358663122,25.0,0.4172707378967834,0.43989475737036193
2076.0,5.683778234086242,-8.232109883628413,-49.28650348302714,83.40630199614594,-393.55753125660476,-1.1244500893045848,11.538461538461538,10.414011449156954,11.030027886551345,0.37437064118281327,0.24164579621157872,25.0,0.41656045796627816,0.4412011154620538
2078.0,5.689253935660506,-8.35236570397088,-49.73520771921824,84.52631147476939,-399.3066750899909,-1.1408762145428308,11.538461538461538,10.397585323918708,11.063115058670588,0.4164846227119746,0.2490451120399047,25.0,0.4159034129567483,0.4425246023468235
2080.0,5.69472963723477,-8.462735858145583,-50.12542035010808,85.54735858201872,-404.5832088116547,-1.155952025176156,11.538461538461538,10.382509513285383,11.096563680973873,0.4581056627093513,0.2559485049791381,25.0,0.4153003805314153,0.4438625472389549
2082.0,5.700205338809035,-8.56308971460005,-50.456679147792016,86.46823389624765,-409.38088723876666,-1.1696596778250474,11.538461538461538,10.368801860636491,11.130308356042095,0.4991844994781322,0.2623219959274718,25.0,0.41475207442545964,0.44521233424168377
2084.0,5.705681040383299,-8.653308496839163,-50.728591661384854,87.28784655762463,-413.6940319505028,-1.1819829484300077,11.538461538461538,10.35647859003153,11.164285268232726,0.5396725130606607,0.2681341651405357,25.0,0.4142591436012612,0.44657141072930906
2086.0,5.711156741957564,-8.733285424006528,-50.94083568151609,88.00522555925113,-417.51753800890395,-1.192907251454011,11.538461538461538,10.345554287007527,11.19843238164443,0.5795217827838889,0.2733563118530149,25.0,0.4138221714803011,0.4479372952657772
2088.0,5.716632443531828,-8.802925837267583,-51.093159621685935,88.61952089641989,-420.84688000095116,-1.2024196571455745,11.538461538461538,10.336041881315964,11.232689625653693,0.6186851439771749,0.27796260036055487,25.0,0.4134416752526386,0.4493075850261477
2090.0,5.722108145106092,-8.862147311845751,-51.185382816036075,89.13000457266149,-423.6781173947463,-1.2105089068421322,11.538461538461538,10.327952631619405,11.266999067247168,0.6571162437952908,0.281930191832472,25.0,0.4131181052647762,0.45067996268988675
2092.0,5.727583846680356,-8.910879754578385,-51.217395733178854,89.53607146138246,-426.0078992034296,-1.217165426295513,11.538461538461538,10.321296112166026,11.301305069441169,0.6947695960805741,0.2852393611945687,25.0,0.41285184448664103,0.45205220277764674
2094.0,5.73305954825462,-8.949065486877462,-51.1891601058344,89.83724002207884,-427.83346795133195,-1.2223813370038052,11.538461538461538,10.316080201457734,11.36429570110117,0.7603419011496032,0.2878735984938336,25.0,0.41264320805830934,0.45457182804404683
2096.0,5.738535249828884,-8.976659312996636,-51.10070897612082,90.03315287027579,-429.15266293766024,-1.226150465536172,11.538461538461538,10.312311072925366,11.443409185324917,0.8412784181672329,0.28981969423231724,25.0,0.41249244291701465,0.45773636741299667
2098.0,5.7440109514031485,-8.993628573523827,-50.95214665644403,90.12357720051831,-429.9639227938501,-1.2284683508395715,11.538461538461538,10.309993187621966,11.522273451937723,0.921212456079977,0.29106780823577805,25.0,0.41239972750487863,0.4608909380775089
2100.0,5.749486652977413,-8.999953184036173,-50.74364860603415,90.1084050619142,-430.266287331567,-1.2293322495187629,11.538461538461538,10.309129288942776,11.600790252513715,1.0000494418676338,0.2916115217033051,25.0,0.412365171557711,0.4640316101005486
2102.0,5.754962354551677,-8.995625658871482,-50.475461223273975,89.98765348590129,-430.05939867916294,-1.2287411390833225,11.538461538461538,10.309720399378216,11.678864372318559,1.0776961007737258,0.29144787216661544,25.0,0.41238881597512866,0.46715457489274237
