day,year,deltaT_pile_C,mean_pore_pressure_kPa,max_abs_pore_pressure_kPa,axial_thermal_force_kN,thermal_head_displacement_mm,settlement_mechanical_only_mm,settlement_thermo_mechanical_mm,settlement_THM_mm,consolidation_potential_mm,cyclic_settlement_index_mm,allowable_settlement_mm,TM_serviceability_ratio,THM_serviceability_ratio
1142.0,3.1266255989048597,5.714336938152816,35.893860635838045,56.81190793993897,363.4527578302546,0.6608231960550084,11.666666666666666,12.327489862721674,12.409388476496067,0.0,0.08189861377439364,15.0,0.8218326575147782,0.8272925650997378
1144.0,3.132101300479124,5.903542482425109,36.79725028136988,58.63838015827133,375.48692340481176,0.6827034970996578,11.666666666666666,12.349370163766324,12.437006393406671,0.0,0.08763622964034705,15.0,0.8232913442510882,0.8291337595604448
1146.0,3.137577002053388,6.085760730851278,37.65647208584114,60.394010601874456,387.0766713728233,0.703775766132406,11.666666666666666,12.370442432799072,12.469514155960441,0.00571333750205163,0.09335838565931874,15.0,0.8246961621866048,0.8313009437306961
1148.0,3.143052703627652,6.260776014142253,38.47051021306983,62.07672259038735,398.20828437762276,0.7240150625047688,11.666666666666666,12.390681729171435,12.534762749347323,0.045043478946719936,0.09903754122916801,15.0,0.826045448611429,0.8356508499564882
1150.0,3.1485284052019167,6.428381188271276,39.23840230121542,63.68452574696561,408.8685873004506,0.7433974314553647,11.666666666666666,12.410064098122032,12.609497193624486,0.09478681700461139,0.10464627849784364,15.0,0.8273376065414688,0.8406331462416324
1152.0,3.154004106776181,6.588377879644801,39.95924060182747,65.21551835404655,419.0449628542207,0.7618999324622195,11.666666666666666,12.428566599128885,12.687544213363001,0.1488201727204899,0.11015744151362643,15.0,0.8285711066085923,0.8458362808908667
1154.0,3.159479808350445,6.740576719892829,40.632173054254416,66.66788960417843,428.725366517046,0.779500666394629,11.666666666666666,12.446167333061295,12.764776116986905,0.2030645098480523,0.11554427407755744,15.0,0.829744488870753,0.8509850744657936
1156.0,3.164955509924709,6.884797570000944,41.25640429414213,68.03992174325134,437.8983407878565,0.7961788014324664,11.666666666666666,12.462845468099133,12.841081315312803,0.2574552915749059,0.12078055563876329,15.0,0.8308563645399422,0.8560720876875202
1158.0,3.1704312114989732,7.0208697335187065,41.831196594827766,69.32999210359239,446.5530287472345,0.8119145977222446,11.666666666666666,12.478581264388911,12.916349807014614,0.31192780804925213,0.12584073457645104,15.0,0.8319054176259274,0.8610899871343076
1160.0,3.1759069130732374,7.148632158591952,42.3558707405145,70.53657502451784,454.6791869074082,0.8266894307407422,11.666666666666666,12.493356097407409,12.990473408595891,0.3664172529687077,0.13070005821977437,15.0,0.8328904064938273,0.8660315605730594
1162.0,3.1813826146475015,7.267933628580065,42.829806830194514,71.65824365807103,462.2671973362086,0.8404858133385612,11.666666666666666,12.507152480005228,13.063345979256837,0.4208588002832993,0.1353346989683099,15.0,0.8338101653336819,0.8708897319504558
1164.0,3.186858316221766,7.37863294103243,43.252445011367804,72.6936716578068,469.3080790406275,0.8532874164375046,11.666666666666666,12.519954083104171,13.134863639917238,0.4751876809218084,0.13972187589126028,15.0,0.8346636055402781,0.8756575759944826
1166.0,3.19233401779603,7.480599074812462,43.62328614268967,73.64163474862616,475.79349859651757,0.8650790883573046,11.666666666666666,12.531745755023971,13.204924985677238,0.5293392594507014,0.14383997120256445,15.0,0.8354497170015981,0.8803283323784825
1168.0,3.1978097193702943,7.573711345171087,43.94189238476076,74.50101217579991,481.71578001183394,0.875846872748789,11.666666666666666,12.542513539415456,13.273431291021918,0.5832491105748747,0.14766864103158858,15.0,0.8361675692943638,0.8848954194014612
1170.0,3.2032854209445585,7.657859546586492,44.20788771836245,75.27078803146962,487.06791381176544,0.8855780251123009,11.666666666666666,12.552244691778967,13.340286707103532,0.6368530953896843,0.15118891993488093,15.0,0.8368163127852645,0.8893524471402354
1172.0,3.2087611225188226,7.732944083200771,44.42095838952245,75.95005245705299,491.8435653349828,0.8942610278817871,11.666666666666666,12.560927694548454,13.405398450465809,0.6900874372940322,0.1543833186233225,15.0,0.8373951796365636,0.8936932300310539
1174.0,3.2142368240930868,7.798876086699298,44.58085328088509,76.53800272013254,496.03708223119855,0.9018856040567247,11.666666666666666,12.56855227072339,13.468676982608766,0.7428887974745843,0.15723591441079143,15.0,0.8379034847148927,0.8979117988405844
