case_id,decision_class,thermal_drainage_ratio,thermal_pore_pressure_ratio,head_restraint_ratio,service_margin_index,max_TM_serviceability_ratio,max_THM_serviceability_ratio,tm_thm_decision_gap
259,False Safe,2.174442295750445,1.6051061761005259,0.4178949708510929,-0.3900557689617785,0.7726708717342178,1.3900557689617785,0.6173848972275607
260,Safe-Safe,4.936318478779558,1.584172241125121,0.5487678862277294,0.3417047309198462,0.5072025939744319,0.6582952690801538,0.15109267510572189
261,Safe-Safe,2.4821818575109083,1.600791237143502,0.41950018479904,0.03845900956066761,0.7418497956218923,0.9615409904393324,0.21969119481744004
262,False Safe,5.094216889755384,1.5836256896857477,0.4660165769816131,-0.2884354203328634,0.9590948562453389,1.2884354203328634,0.32934056408752455
263,Safe-Safe,2.871291225432334,1.596469896573737,0.5143729043090299,0.05010284577673474,0.8253199429370155,0.9498971542232653,0.12457721128624977
264,Safe-Safe,1.2217761581121338,1.6280270949973397,0.3561407635804538,0.2598396215938049,0.5859277422676757,0.7401603784061951,0.15423263613851934
265,Safe-Safe,6.042294023542411,1.580906326955157,0.5690688030516572,0.1968412063817101,0.6879590253452932,0.8031587936182899,0.11519976827299672
266,False Safe,2.356158152174267,1.602445566437606,0.4699939161127516,-0.12299516938562416,0.8900515663654709,1.1229951693856242,0.23294360302015327
267,False Safe,4.172089099669467,1.58734860379555,0.4391440510768298,-0.056259797150634006,0.8145515203348944,1.056259797150634,0.2417082768157396
268,False Safe,0.9794485130849003,1.6384727637563923,0.4511554585525065,-0.2804831404703423,0.8304210318341598,1.2804831404703423,0.45006210863618246
269,Unsafe-Unsafe,2.8136926842623127,1.597044853991565,0.4927269444780849,-0.34110241992999035,1.0328470600872053,1.3411024199299904,0.30825535984278507
270,Safe-Safe,6.828460735362971,1.5791919690674916,0.4312222557040901,0.03548026925550185,0.8638949223356831,0.9645197307444981,0.10062480840881505
271,Safe-Safe,2.316777540699456,1.602993006212831,0.48436543705747803,0.13825119148287435,0.5991672946785652,0.8617488085171257,0.26258151383856043
272,Safe-Safe,1.226817499121758,1.6278353010973905,0.5566822566608868,0.16396285964168067,0.46961648930342176,0.8360371403583193,0.3664206510548976
273,False Safe,1.0039097900104976,1.6373039886949563,0.4341087341188863,-0.2002001423805726,0.9179157181284398,1.2002001423805726,0.28228442425213285
274,False Safe,1.3147727239091345,1.6246640250461204,0.390786249334815,-0.4323117297506429,0.8573019406140658,1.432311729750643,0.5750097891365771
275,False Safe,5.11155561272188,1.5835675759620282,0.35136424971059577,-0.17973400546074458,0.9904904757473414,1.1797340054607446,0.1892435297134032
276,Safe-Safe,2.1022974798821923,1.6062652896140954,0.48806026616599163,0.06252286150157671,0.6688606728071004,0.9374771384984233,0.2686164656913229
277,Unsafe-Unsafe,2.16875988288964,1.6051952101117126,0.5251542095050368,-0.3123501786353893,1.2068133073303329,1.3123501786353893,0.1055368713050564
278,Safe-Safe,1.2750803539776947,1.6260472954721532,0.5141596565806916,0.23996975876236182,0.6151692958648218,0.7600302412376382,0.14486094537281635
279,False Safe,4.427089107144473,1.5861775180690263,0.3935320341803171,-0.33684792066240954,0.8258130202653051,1.3368479206624095,0.5110349003971044
280,Unsafe-Unsafe,1.8512863435643647,1.6108456693626285,0.3999808831360611,-0.6088947551905071,1.3595294185294895,1.608894755190507,0.24936533666101757
281,Unsafe-Unsafe,4.689110998754212,1.5850958030107376,0.3693421421442924,-0.6936184610755414,1.2977467575998278,1.6936184610755414,0.39587170347571354
282,Safe-Safe,4.29391627313567,1.586773337463772,0.331265425759709,0.40142461450434086,0.5618426945305199,0.5985753854956591,0.0367326909651392
283,Unsafe-Unsafe,6.357593731820954,1.5801708652193969,0.3092465807959747,-0.17455593673597503,1.1028032338831726,1.174555936735975,0.07175270285280244
284,False Safe,1.3708389740806328,1.6228812455901678,0.48078702320853045,-0.12742845799639424,0.8182227030926166,1.1274284579963942,0.30920575490377766
285,Unsafe-Unsafe,2.928415670924751,1.5959190134934906,0.430231778979112,-0.6034279897464263,1.3918715037521157,1.6034279897464263,0.21155648599431065
286,Unsafe-Unsafe,4.4947477067805215,1.5858871638432697,0.47393133810503907,-0.32327420503394966,1.080096115149513,1.3232742050339497,0.24317808988443668
287,False Safe,2.0952054277696552,1.6063826910344556,0.502591034500695,-0.3186493076302559,0.9338619184449766,1.318649307630256,0.3847873891852793
288,Unsafe-Unsafe,0.8639319567540034,1.6443369606743115,0.336879625450342,-0.7203801122312525,1.0883610929387035,1.7203801122312525,0.632019019292549
289,Safe-Safe,5.056235941295496,1.5837542764702808,0.27713604222657584,0.176806872714932,0.6342071856471238,0.823193127285068,0.18898594163794424
290,Unsafe-Unsafe,1.4098455781403654,1.6216957014059934,0.5207614699414721,-0.47504950432301163,1.0165629956544793,1.4750495043230116,0.45848650866853236
291,Unsafe-Unsafe,2.458450754696647,1.6010919276985989,0.4720101751407517,-0.3310360486983728,1.0295616502128486,1.3310360486983728,0.30147439848552415
292,Unsafe-Unsafe,6.36419779168849,1.5801561935749655,0.4512673894817221,-0.6685693076141364,1.2829351410878627,1.6685693076141364,0.3856341665262737
293,Unsafe-Unsafe,2.1858147505425953,1.6049291159234234,0.28343208074527354,-0.35728496167406765,1.1287039905813172,1.3572849616740676,0.22858097109275044
294,False Safe,1.8718441290031604,1.6104347644379051,0.4349270240905646,-0.050640631934899094,0.7676452040312048,1.050640631934899,0.28299542790369425
295,Safe-Safe,5.978545323824972,1.581063857748411,0.438896583509893,0.012586943154291319,0.892870634888209,0.9874130568457087,0.09454242195749973
296,Safe-Safe,1.1888103026168901,1.6293054054373348,0.2730924239749715,0.25021881116838085,0.48654314067675347,0.7497811888316191,0.2632380481548657
297,False Safe,1.1811928448372786,1.629606836221899,0.5251730084036695,-0.6403678575269451,0.8280489084765152,1.6403678575269451,0.8123189490504299
298,Unsafe-Unsafe,1.0391830605357533,1.635664907356778,0.5270292258821679,-0.9039625828663667,1.3069279987732036,1.9039625828663667,0.597034584093163
299,False Safe,1.403756768529582,1.6218778969139958,0.26879004331836726,-0.17996603944204526,0.6515853548822677,1.1799660394420453,0.5283806845597776
300,Safe-Safe,4.276039464442172,1.5868558869628646,0.5680203011452616,0.012648286130496844,0.7726147195845131,0.9873517138695032,0.21473699428499005
301,Safe-Safe,7.0784241067527285,1.578722414781568,0.46727081668494796,0.4011775310636281,0.52365308341903,0.5988224689363719,0.07516938551734187
302,Safe-Safe,5.397161271645209,1.582660225210095,0.4231669164819447,0.15213688663508595,0.6019112352096113,0.847863113364914,0.24595187815530273
303,Safe-Safe,2.934866258542585,1.595857974673475,0.5591846898651925,0.08617078516849641,0.7258621522688186,0.9138292148315036,0.18796706256268503
304,Safe-Safe,4.980413851971098,1.5840163903287114,0.3979474918976212,0.1520627675364672,0.6438665375787931,0.8479372324635328,0.20407069488473972
305,Safe-Safe,4.292242841928832,1.5867810383252454,0.407090980504067,0.1721837901897888,0.6576705400913595,0.8278162098102112,0.1701456697188517
306,Unsafe-Unsafe,1.3379013843203549,1.6239170365371052,0.5705541882487782,-0.8661393162070952,1.1010383720179484,1.8661393162070952,0.7651009441891468
307,Safe-Safe,5.219579781698879,1.5832135705455084,0.44469360117237927,0.2222068123970008,0.621426577844671,0.7777931876029992,0.15636660975832817
308,Safe-Safe,3.618088511009671,1.59049134480756,0.5624347425536551,0.038783298133449495,0.7568027579875005,0.9612167018665505,0.20441394387905
309,False Safe,1.0631954356470175,1.6345802686393949,0.530702643714904,-0.21394626450827658,0.8318315534698457,1.2139462645082766,0.38211471103843087
310,Safe-Safe,2.0010627979286872,1.608003594652902,0.5174987626208741,0.17069415593118709,0.5133027675315524,0.8293058440688129,0.31600307653726056
311,Unsafe-Unsafe,7.453831098685154,1.5780733989227789,0.379496415473043,-0.19248099559475595,1.044010616077805,1.192480995594756,0.14847037951695086
312,Safe-Safe,2.164434683700411,1.6052632323555245,0.4164884631137299,0.22667301725194877,0.5899999784687474,0.7733269827480512,0.18332700427930382
313,False Safe,2.896575114439501,1.5962237515663102,0.39535560673041525,-0.17190203669640147,0.988607579402554,1.1719020366964015,0.18329445729384752
314,False Safe,1.4667319170731914,1.6200428626893792,0.2815698246224124,-0.3389595512080139,0.9636919771087028,1.338959551208014,0.3752675740993111
315,Unsafe-Unsafe,5.79717620320544,1.5815297554166852,0.5627235630849695,-0.3483969677803922,1.0695207199980108,1.3483969677803922,0.2788762477823814
316,False Safe,3.664325384784978,1.59019283507835,0.45521150244268643,-0.13757128130606855,0.8822473208055859,1.1375712813060685,0.25532396050048267
317,False Safe,1.4494188767471585,1.6205366166905408,0.5278203957030717,-0.4032379949968592,0.9986189177226886,1.4032379949968592,0.40461907727417057
318,False Safe,2.647300656052288,1.5988255646254712,0.40424336238793745,-0.2008242614464295,0.9497042731440448,1.2008242614464295,0.2511199883023847
319,False Safe,5.963452843594307,1.5811016148501915,0.4028157006216589,-0.12405425279857063,0.9305227092800312,1.1240542527985706,0.1935315435185394
320,Unsafe-Unsafe,2.210592831801404,1.6045484702964423,0.3677106538297987,-0.7711232756735849,1.2952233485903974,1.7711232756735849,0.4758999270831874
321,False Safe,2.8615501835183412,1.5965657300108878,0.5550811637000652,-0.03717196311603077,0.8612105441424599,1.0371719631160308,0.17596141897357087
322,False Safe,4.2903035469453,1.5867899694806908,0.49261886601045324,-0.04068932725444219,0.9175351847849726,1.0406893272544422,0.12315414246946954
323,False Safe,2.1283473172708756,1.6058394618768967,0.361161730119985,-0.12883531893144728,0.7526154473061236,1.1288353189314473,0.37621987162532367
324,False Safe,6.040257795874681,1.5809113105378498,0.33624721379849487,-0.13015252330127214,0.9860958180776052,1.1301525233012721,0.14405670522366698
325,False Safe,2.5565765056222225,1.5998790811928196,0.4707947694224193,-0.3999339953761576,0.9902038497378133,1.3999339953761576,0.4097301456383443
326,False Safe,1.9495634423015853,1.6089423259668805,0.5429852671149443,-0.6019003574094186,0.7027810053840589,1.6019003574094186,0.8991193520253598
327,Unsafe-Unsafe,2.62863019893459,1.5990373298687324,0.3806040289328505,-0.3538073879281851,1.2359137605285226,1.3538073879281851,0.11789362739966247
328,Unsafe-Unsafe,0.9384910939670279,1.6404881872792838,0.36424259332449554,-0.6604536496145756,1.1059802418367872,1.6604536496145756,0.5544734077777884
329,False Safe,7.125384530310536,1.5786376823025348,0.530184907703116,-0.20075176596516098,0.912082210301368,1.200751765965161,0.28866955566379293
330,False Safe,1.9565701289291668,1.6088123310501543,0.3990427647112725,-0.11450454711448055,0.83803478160939,1.1145045471144805,0.2764697655050905
331,Safe-Safe,4.469176578631597,1.5859959577647735,0.265548990929737,0.21386762199392995,0.4944463479280714,0.78613237800607,0.29168603007799865
332,Unsafe-Unsafe,2.6568504022243844,1.5987182272446063,0.47448541283856444,-0.6171614668027989,1.1132170618518653,1.617161466802799,0.5039444049509336
333,Unsafe-Unsafe,1.6229503101823952,1.6159257951009367,0.5168635697989401,-0.23762173699359668,1.0330580862362289,1.2376217369935967,0.20456365075736782
334,Safe-Safe,4.911978386136824,1.5842593735180943,0.5131147648179524,0.041054750807549056,0.8289733998518792,0.9589452491924509,0.1299718493405717
335,False Safe,1.9102802474046692,1.6096848906977312,0.48799409828832807,-0.6529657171267289,0.9535916155397458,1.652965717126729,0.6993741015869831
336,Safe-Safe,6.822711031528607,1.5792031523899244,0.4815178267018951,0.46228394547197305,0.4733613976131088,0.537716054528027,0.06435465691491815
337,False Safe,1.4741984512259485,1.6198323670443338,0.4979138324542588,-0.004178815808228764,0.6717770554242104,1.0041788158082288,0.33240176038401836
338,False Safe,1.2192984422236568,1.628121713139413,0.5336680884010548,-0.04482507197084451,0.6792329372931195,1.0448250719708445,0.365592134677725
339,Safe-Safe,4.870402191713474,1.5844100626641713,0.3879666205919713,0.10281447183869985,0.831807373124792,0.8971855281613001,0.06537815503650812
340,Safe-Safe,3.1138986629692247,1.59425210370944,0.48611933054042666,0.09365507534841777,0.7669124324500055,0.9063449246515822,0.13943249220157672
341,False Safe,1.6205212721837703,1.6159854560423215,0.32976202659704695,-0.10186960264085387,0.6829879148965456,1.1018696026408539,0.41888168774430823
342,False Safe,1.7881259445654987,1.6121530418077035,0.36631018926835573,-0.1633781571082633,0.8949314000246315,1.1633781571082633,0.26844675708363186
343,Safe-Safe,3.3905521807079375,1.592065717959477,0.4014546863834856,0.06700428979011641,0.72442508464342,0.9329957102098836,0.20857062556646355
344,False Safe,1.9665477642941545,1.6086284699862576,0.4343856023927385,-0.24058098016463103,0.8777624262364371,1.240580980164631,0.36281855392819395
345,Safe-Safe,3.3249313234367177,1.5925552151099451,0.48121603410381897,0.35091373648116,0.5273638219796246,0.64908626351884,0.12172244153921541
346,Safe-Safe,2.0416667851240473,1.6072899241948186,0.5622715306655809,0.3697852046166725,0.42948038569510943,0.6302147953833275,0.20073440968821804
347,False Safe,1.4329005122897351,1.621015207898113,0.4389910645977219,-0.04378171571425771,0.79138668214742,1.0437817157142577,0.2523950335668377
348,False Safe,4.756633223934243,1.584834784740079,0.4854335827506206,-0.20342795608494657,0.9493816827279701,1.2034279560849466,0.2540462733569765
349,False Safe,1.4915810146926116,1.6193479326505775,0.5264128020775278,-0.47589473930118764,0.985318123356818,1.4758947393011876,0.49057661594436963
350,Unsafe-Unsafe,7.637137614180209,1.5777785394155677,0.5699593497920844,-0.4550253437373952,1.318791864318022,1.4550253437373952,0.13623347941937314
351,False Safe,2.392092962679003,1.6019590784759172,0.5224658051970947,-0.14765838459916125,0.994469711574354,1.1476583845991613,0.1531886730248072
352,Safe-Safe,7.538831115176361,1.5779349767185415,0.4461582593989135,0.10718602926268772,0.7569847985070735,0.8928139707373123,0.13582917223023883
353,False Safe,1.1642930497830277,1.630283839016109,0.5496966395318821,-0.262730162217206,0.6730067249384628,1.262730162217206,0.5897234372787432
354,Safe-Safe,7.732179046066874,1.5776308970758284,0.2754239326977736,0.13395064777651589,0.8240359260147914,0.8660493522234841,0.04201342620869275
355,False Safe,4.077492109164525,1.5878167292028975,0.5520943579596728,-0.022917665788448005,0.8008487095300127,1.022917665788448,0.22206895625843526
356,Safe-Safe,5.286913621341465,1.5829996990878525,0.5197330385802335,0.22713554467425068,0.6964135950279783,0.7728644553257493,0.07645086029777104
357,Unsafe-Unsafe,6.406993138085433,1.580061808869556,0.5330216962084966,-0.32093045500163475,1.1944273317609335,1.3209304550016348,0.12650312324070123
358,Unsafe-Unsafe,4.60464292582235,1.585432202214791,0.4796002546115821,-0.7433101535938933,1.3176622667588918,1.7433101535938933,0.42564788683500154
359,Unsafe-Unsafe,1.7487399813849858,1.613004310415901,0.5165672014328513,-0.3325705541381416,1.1028095818176096,1.3325705541381416,0.22976097232053205
360,False Safe,1.5794125854496037,1.6170150879590988,0.4757796089696079,-0.006098412698253952,0.829347443866937,1.006098412698254,0.1767509688313169
361,Unsafe-Unsafe,3.0641811584777754,1.5946816247521687,0.3641330590169154,-0.3621647567959019,1.158828830907975,1.3621647567959019,0.20333592588792682
362,Safe-Safe,5.509799172339602,1.5823264474428742,0.4895671994436031,0.29944181757195576,0.4796269122668756,0.7005581824280442,0.22093127016116865
363,Safe-Safe,1.578308922339261,1.6170432592260775,0.37403301279390155,0.17491600793345696,0.6005105682288899,0.825083992066543,0.2245734238376531
364,False Safe,1.2251604301216614,1.627898236245122,0.48536117258436695,-0.446993705339642,0.7344226939175152,1.446993705339642,0.7125710114221268
365,Safe-Safe,8.302931091536582,1.5768121594428315,0.4221488958458224,0.15463893112662286,0.7922604755130664,0.8453610688733771,0.0531005933603107
366,Unsafe-Unsafe,0.8792248800453973,1.6435296431406095,0.47492988855916934,-0.609234853474024,1.1343074399359092,1.609234853474024,0.47492741353811474
367,Safe-Safe,3.8477161038967655,1.5890725299535344,0.3298558135083921,0.12561541385605868,0.6305584682556632,0.8743845861439413,0.24382611788827813
368,False Safe,5.290877509750944,1.582987266034065,0.3452826711848505,-0.05580681571665558,0.8617659026543815,1.0558068157166556,0.1940409130622741
369,False Safe,3.6134050220440344,1.5905219632543133,0.5016813324949214,-0.5142277706232039,0.9883473322241334,1.514227770623204,0.5258804383990705
370,False Safe,2.277202792782635,1.6035588164778884,0.3636757581685981,-0.027707278318040984,0.8800388365604195,1.027707278318041,0.1476684417576215
371,Safe-Safe,6.56753955215077,1.579718058187992,0.5308383040204879,0.09719088881082583,0.8041044110760595,0.9028091111891742,0.09870470011311472
372,False Safe,2.008263432029536,1.6078753691327556,0.3692397574563026,-0.12857940831586356,0.7394505463060844,1.1285794083158636,0.38912886200977914
373,Safe-Safe,8.30450125662556,1.5768100553222433,0.5540342519982941,0.28232120233556146,0.5443204659799245,0.7176787976644385,0.1733583316845141
374,Unsafe-Unsafe,2.8215355488583764,1.5969653767293603,0.4253350225281959,-0.33766583202287537,1.1043852715051756,1.3376658320228754,0.23328056051769974
375,Safe-Safe,8.155647438921779,1.577012967042657,0.5518372310579102,0.10702227296523792,0.7391111913650086,0.8929777270347621,0.1538665356697535
376,False Safe,5.71687824817787,1.5817448380736094,0.48400126682470457,-0.0988944643789178,0.798088962466333,1.0988944643789178,0.3008055019125848
377,False Safe,7.173539254165088,1.5785518867488484,0.5476733824523072,-0.028071769699432148,0.8419823339055804,1.0280717696994321,0.18608943579385173
378,Unsafe-Unsafe,5.9885193977301165,1.5810390032790465,0.5606764139859316,-0.34449340074770385,1.2451463628693904,1.3444934007477038,0.09934703787831345
379,Safe-Safe,7.8212544255652725,1.5774956246672571,0.280044409036664,0.04914264114109468,0.9145360711158256,0.9508573588589053,0.036321287743079744
380,Safe-Safe,6.464748092092206,1.5799362964254229,0.4243087589130796,0.1971003449838905,0.6639921318092363,0.8028996550161095,0.13890752320687316
381,False Safe,2.4546515705434535,1.6011405176139313,0.3674112858418211,-0.12290478614943234,0.8497838951042724,1.1229047861494323,0.2731208910451599
382,False Safe,2.382099080474919,1.6020931537502514,0.4504549911307075,-0.054060967172629315,0.8637102109507976,1.0540609671726293,0.19035075622183173
383,Unsafe-Unsafe,6.482330846090461,1.579898504018014,0.4293799854698391,-0.5003750640613278,1.127148242767643,1.5003750640613278,0.3732268212936849
384,Unsafe-Unsafe,0.8753105325174326,1.6437354497006094,0.380102342943128,-0.28204827198873783,1.0571029293630851,1.2820482719887378,0.2249453426256527
385,Safe-Safe,5.7282345541922,1.5817140777508487,0.4146735441316446,0.3140713175634673,0.6423791288891811,0.6859286824365327,0.04354955354735157
386,Unsafe-Unsafe,1.7210112576254348,1.6136210818800634,0.4805838536233522,-0.6459340057943181,1.1817720506630256,1.6459340057943181,0.46416195513129255
387,Unsafe-Unsafe,2.4566972295982086,1.6011143389094018,0.5593406677106236,-0.3219907945698537,1.1470345975802987,1.3219907945698537,0.174956196989555
388,Unsafe-Unsafe,0.9480309985607336,1.6400122747663024,0.49032130594280215,-0.6215064802346921,1.058438673281792,1.6215064802346921,0.5630678069529
389,Safe-Safe,2.647860334493551,1.5988192557873784,0.5429872933351415,0.26789096257974065,0.4471879315977575,0.7321090374202593,0.28492110582250185
390,Safe-Safe,2.977338879996591,1.595461813786007,0.5274302485404938,0.09644405734248684,0.7710225563679763,0.9035559426575132,0.13253338628953681
391,False Safe,5.740173707491244,1.5816818612427341,0.510476710666569,-0.019194682668209007,0.9296270373712903,1.019194682668209,0.08956764529691874
392,False Safe,3.768345931596958,1.5895453483426,0.4850765314379538,-0.5628009226851154,0.9453183130441803,1.5628009226851154,0.617482609640935
393,Safe-Safe,2.542752421221914,1.6000451779071347,0.48047221160398046,0.20772542423734686,0.6546598454956416,0.7922745757626531,0.13761473026701154
394,Safe-Safe,1.1461344097639088,1.6310241292825793,0.3164877701837119,0.19842234629515576,0.55865659428227,0.8015776537048442,0.24292105942257425
395,Safe-Safe,2.2902617494727115,1.6033703328183209,0.43856550889026386,0.1402106475009529,0.6997349446562404,0.8597893524990471,0.16005440784280667
396,False Safe,5.46395860731885,1.5824607412981675,0.4388593900702054,-0.001674787969133007,0.7847350041082463,1.001674787969133,0.21693978386088675
397,Unsafe-Unsafe,0.9166426337666942,1.641592667797493,0.4206050466820736,-0.9968821502380043,1.3633337449516871,1.9968821502380043,0.6335484052863172
398,Unsafe-Unsafe,3.086379150353048,1.5944883559050615,0.3009588612017538,-0.2194270967656906,1.0622705030223463,1.2194270967656906,0.15715659374334434
399,Safe-Safe,7.974850733677381,1.5772691347810321,0.3249545441245844,0.19576901366187904,0.7774416947773044,0.804230986338121,0.026789291560816553
400,False Safe,2.5054993540445456,1.6005004440425403,0.34499253885626346,-0.16382364253170922,0.8306650834229946,1.1638236425317092,0.3331585591087146
401,False Safe,1.9366810008060142,1.6091832508732562,0.45274142386986543,-0.5761430196831072,0.7807218753603482,1.5761430196831072,0.795421144322759
402,Unsafe-Unsafe,5.196772392376582,1.5832871773267518,0.4423871633817072,-0.2591688600364337,1.1702174007173678,1.2591688600364337,0.0889514593190659
403,Safe-Safe,4.732646482549536,1.584926726115925,0.5303661253996006,0.2021025355756958,0.4980901131303669,0.7978974644243042,0.2998073512939373
404,Safe-Safe,7.154006539405826,1.5785865555502523,0.5435899176149872,0.15340520949773628,0.6384652137918855,0.8465947905022637,0.20812957671037824
405,Unsafe-Unsafe,5.36619314617029,1.582754273658353,0.3618142578198343,-0.47568853415754164,1.373688327600403,1.4756885341575416,0.1020002065571386
406,Unsafe-Unsafe,1.4707016838774725,1.6199307656463044,0.4647627457206094,-0.4370489887490969,1.1124610140902589,1.437048988749097,0.32458797465883804
407,Safe-Safe,5.813883238300814,1.5814857025130398,0.4986993297219597,4.430273649613792e-05,0.8397103327475797,0.9999556972635039,0.1602453645159242
408,False Safe,2.496207651094135,1.600615774746325,0.5350213028479202,-0.04922960698713941,0.8903425904214715,1.0492296069871394,0.15888701656566795
409,Unsafe-Unsafe,1.2568505516468853,1.6267125475761373,0.5507019958213486,-0.40010782587606375,1.091914699604332,1.4001078258760637,0.3081931262717317
410,Safe-Safe,2.4413943631003616,1.6013110607806635,0.5365204289092983,0.045891492592933014,0.6475258373044923,0.954108507407067,0.3065826701025747
411,Safe-Safe,6.216404989255675,1.5804915362255858,0.38580186374002867,0.23928678360397038,0.6812960266051266,0.7607132163960296,0.07941718979090306
412,False Safe,2.785623168891569,1.597332452114851,0.2604858810879068,-0.0640189198051846,0.8290706574093605,1.0640189198051846,0.23494826239582411
413,Unsafe-Unsafe,7.5619848585134,1.5778977835624324,0.4897729503831571,-0.13268930608759666,1.0696653401724476,1.1326893060875967,0.06302396591514903
414,Unsafe-Unsafe,5.002844697502061,1.5839380838370214,0.45591878786902995,-0.32449570021531127,1.2700351079465009,1.3244957002153113,0.05446059226881039
415,Safe-Safe,7.539942568804572,1.5779331863674138,0.3019326188094311,0.4045814386098069,0.5068410642323721,0.5954185613901931,0.08857749715782104
416,Safe-Safe,3.3462288579409725,1.5923944832445949,0.5675937190591794,0.1715970644739877,0.6916640506472783,0.8284029355260123,0.13673888487873398
417,False Safe,3.9061873171468897,1.588735312729876,0.45646260636486496,-0.22876725958357635,0.9515699047456272,1.2287672595835764,0.27719735483794916
418,Unsafe-Unsafe,4.897593885677373,1.584311242144546,0.4257741422822269,-0.575807390926304,1.0463807163971475,1.575807390926304,0.5294266745291565
419,Unsafe-Unsafe,4.360693766317423,1.5864704302323993,0.36339046445016104,-0.5653008655452514,1.415282740587169,1.5653008655452514,0.1500181249580823
420,False Safe,1.2001294437310166,1.6288617199480544,0.24740886327939354,-0.6507312497359261,0.916695248340473,1.650731249735926,0.7340360013954531
421,False Safe,0.8602893767317469,1.6445305214700556,0.30982930119306473,-0.1080543564307912,0.6405699028066888,1.1080543564307912,0.4674844536241024
422,Unsafe-Unsafe,0.8567256370412667,1.6447203520545344,0.5017377469842965,-0.9428149793808649,1.1036562864618662,1.942814979380865,0.8391586929189987
423,False Safe,0.9238632640708703,1.64122543395943,0.45479179566583533,-0.34842043077182105,0.4769146336424142,1.348420430771821,0.8715057971294069
424,Safe-Safe,3.1495609840270444,1.5939513323357346,0.43634071747559694,0.2568637989320759,0.6014407470952656,0.7431362010679241,0.14169545397265848
425,Safe-Safe,6.3561890975013675,1.5801739894672,0.39609999577082333,0.07322094085605779,0.8048673805091924,0.9267790591439422,0.12191167863474983
426,Unsafe-Unsafe,5.773251257776386,1.5815932551972656,0.45334828791163706,-0.9443176433012275,1.5426637809616202,1.9443176433012275,0.4016538623396073
427,Unsafe-Unsafe,1.0434521149716869,1.6354702352735335,0.44405311645777856,-0.4768100128422528,1.2200872971695005,1.4768100128422528,0.2567227156727523
428,False Safe,1.211796766833942,1.6284096198772147,0.2719954562135848,-0.41950567114892534,0.863561372648369,1.4195056711489253,0.5559442985005564
429,False Safe,1.9569636256117426,1.60880505213664,0.5720193981416628,-0.9479144300696503,0.9305889434865104,1.9479144300696503,1.0173254865831398
430,Safe-Safe,8.117970490497136,1.5770654528636205,0.29500608564688263,0.1964256345027826,0.6519740974693088,0.8035743654972174,0.1516002680279086
431,False Safe,4.526575781426708,1.5857533191142326,0.5530215827108281,-0.11931905212388538,0.7748943984939914,1.1193190521238854,0.34442465362989394
432,Safe-Safe,1.4085315177065163,1.6217349336511027,0.46036612538336813,0.362873012239048,0.547042821510602,0.637126987760952,0.09008416625034998
433,Unsafe-Unsafe,2.0113580324156377,1.6078204849154116,0.5215954766603622,-0.45614235036247996,1.1738754740561084,1.45614235036248,0.2822668763063716
