scenario,civil_use,service_load_kN,head_stiffness_kN_per_m,allowable_settlement_mm,thermal_amplitude_C,serviceability_basis,head_restraint_ratio,initial_mechanical_settlement_mm,peak_abs_thermal_force_kN,peak_abs_pore_pressure_kPa,max_TM_settlement_mm,max_THM_settlement_mm,final_THM_settlement_mm,max_TM_serviceability_ratio,max_THM_serviceability_ratio,max_error_if_pore_pressure_ignored_percent,case_id,decision_class,tm_thm_decision_gap,thermal_drainage_ratio,thermal_pore_pressure_ratio,service_margin_index,thermal_factor,load_factor,head_stiffness_factor,vertical_stiffness_factor,serviceability_limit_factor,cv_factor,mv_factor,lambda_factor
Bridge abutment retrofit matrix 543,bridge abutment or approach foundation,3236.0086589939933,996948.4478353155,17.741043855861786,7.169479718083721,stricter screening limit for bridge approach compatibility and differential-settlement control,0.5693820186879154,7.650127918197827,615.5768052628991,116.03054394487017,8.267588937972226,18.316487787955463,7.666202453404801,0.46601479626242776,1.032435742607307,55.61017335496915,543,False Safe,0.5664209463448793,1.1588059386338618,1.6305061234325569,-0.03243574260730697,0.8961849647604652,0.770478252141427,1.8126335415187553,1.1750016519681332,1.1827362570574524,2.178956139698351,1.1851171775743619,1.567219790917214
Bridge abutment retrofit matrix 544,bridge abutment or approach foundation,2759.496066636099,445050.16488695535,16.13816858864382,11.19879036876726,stricter screening limit for bridge approach compatibility and differential-settlement control,0.3711744271780768,5.831388651852028,626.8159242041568,74.30158267278274,7.239804991532232,13.69117837247518,5.8679910544137766,0.4486137910733422,0.8483724963754222,49.96470103925451,544,Safe-Safe,0.39975870530208,0.9638413481538761,1.6392321795302185,0.15162750362457778,1.3998487960959074,0.657022873008595,0.8091821179762825,1.3144839607513523,1.075877905909588,2.6197125901907796,1.0882507918635156,0.6390783896897319
Bridge abutment retrofit matrix 545,bridge abutment or approach foundation,5013.49510273075,897251.5591722822,16.428748859932302,7.21793090566587,stricter screening limit for bridge approach compatibility and differential-settlement control,0.5433825066610363,14.890466946275815,591.4380105862258,94.81916009685575,15.549633268741534,20.55590635135294,14.907609889114907,0.9464891941141773,1.251215568915675,25.33422566349096,545,False Safe,0.30472637480149767,2.826578059937285,1.5969144779703763,-0.251215568915675,0.9022413632082338,1.193689310173988,1.6313664712223312,0.9352544373261751,1.0952499239954867,0.8933018162467401,1.2404942691237633,1.2988810450886048
Bridge abutment retrofit matrix 546,bridge abutment or approach foundation,4605.867703702911,381916.5510150727,12.500763450009106,5.304936672032645,stricter screening limit for bridge approach compatibility and differential-settlement control,0.3362241029669581,15.174812933842668,268.9675620442259,62.73976692098988,15.879070346435428,20.2957384252285,15.193018693463223,1.2702480460442487,1.623559913471822,22.534871957929887,546,Unsafe-Unsafe,0.35331186742757326,0.9826660194608385,1.6383175295176153,-0.6235599134718219,0.6631170840040806,1.0966351675483121,0.694393729118314,0.8431126637612201,0.8333842300006071,2.569527453580367,0.8887946070638525,1.139809501011512
Bridge abutment retrofit matrix 547,bridge abutment or approach foundation,3065.5931338082446,799420.2771624491,16.5531606900792,9.1240417852335,stricter screening limit for bridge approach compatibility and differential-settlement control,0.5146253272705198,6.662867005489074,708.0587283826255,133.48227315833125,7.548582252662799,9.116024312084583,6.686095101900439,0.4560205989655431,0.5507120049615714,21.799210568396635,547,Safe-Safe,0.09469140599602827,8.12736261186476,1.577052325732546,0.44928799503842864,1.1405052231541875,0.7299031270972011,1.4534914130226346,1.2780589010384447,1.1035440460052799,0.3106773298165696,0.7136810056084189,1.4647310193807872
Bridge abutment retrofit matrix 548,bridge abutment or approach foundation,5422.056399676447,404928.3446376192,15.308002043604448,5.781934537811693,stricter screening limit for bridge approach compatibility and differential-settlement control,0.3494043035777643,18.31574624491422,304.6437546141684,64.1551797875922,19.068086155539152,21.21495624064368,18.335212243612453,1.2456286654015463,1.385873622188802,11.046920564824397,548,Unsafe-Unsafe,0.14024495678725568,2.5008732726086107,1.6005577740707926,-0.38587362218880195,0.7227418172264616,1.290965809446773,0.7362333538865804,0.822312537828543,1.02053346957363,1.0096422487139463,0.767634763174568,1.0945985150793138
Bridge abutment retrofit matrix 549,bridge abutment or approach foundation,3548.4911634367563,296691.70865407266,15.169386786421429,5.546534683576896,stricter screening limit for bridge approach compatibility and differential-settlement control,0.2823822841713942,10.1523074361915,236.18376369700675,64.89610799041952,10.94836528616797,12.296547128641206,10.172920547973114,0.7217407954794969,0.8106159663387457,14.065662144215082,549,Safe-Safe,0.08887517085924879,7.754892247104963,1.5775961231843432,0.18938403366125434,0.693316835447112,0.844878848437323,0.5394394702801321,0.9709043939407261,1.0112924524280953,0.32559927775241315,1.2440928916823772,1.1710319436805516
Bridge abutment retrofit matrix 550,bridge abutment or approach foundation,3161.6263651468566,807891.0809252741,15.064342762233652,7.252543202979388,stricter screening limit for bridge approach compatibility and differential-settlement control,0.5172577517810831,7.795980605286788,565.7026217224162,57.05269064148486,8.496202002798096,11.465749210581775,7.814231325121093,0.5639942038558826,0.7611184498089382,27.50785341148636,550,Safe-Safe,0.19712424595305555,2.4964593933570898,1.600612640568658,0.23888155019106183,0.9065679003724235,0.752768182177823,1.4688928744095893,1.1265158167255596,1.0042895174822435,1.011427352443218,1.154942774623179,0.7760098211767202
Bridge abutment retrofit matrix 551,bridge abutment or approach foundation,5735.280024413919,300756.50203192886,15.034545369338915,7.277783912985338,stricter screening limit for bridge approach compatibility and differential-settlement control,0.285147867373726,16.091349517847963,312.9393265061804,65.37613103949056,17.131856786658258,21.101387951103842,16.11826739340008,1.1394994903934075,1.4035268398695646,20.170657342231284,551,Unsafe-Unsafe,0.26402734947615714,2.536849623460759,1.6001165647617919,-0.4035268398695646,0.9097229891231673,1.365542862955695,0.5468300036944161,0.9900557677576574,1.0023030246225944,0.9953240000329966,1.3790252836902643,0.8864129483093509
Bridge abutment retrofit matrix 552,bridge abutment or approach foundation,3343.262568337358,359395.1091426727,16.878567979884416,9.617825434996501,stricter screening limit for bridge approach compatibility and differential-settlement control,0.32279721734279787,9.492824197026058,468.1634788247906,139.93162426446082,10.795467073668375,25.53852606187961,9.526605080831777,0.6395961485911734,1.5130742188742543,58.72673290141422,552,False Safe,0.8734780702830809,1.3153792257733306,1.6246442255860067,-0.5130742188742543,1.2022281793745626,0.7960148972231805,0.6534456529866776,0.9783011119613048,1.1252378653256276,1.9195888647402706,1.557549141572943,1.4139966073131418
Bridge abutment retrofit matrix 553,bridge abutment or approach foundation,2793.5308974543905,842938.2637130152,16.80634711616177,9.724036542621352,stricter screening limit for bridge approach compatibility and differential-settlement control,0.5278523654807671,6.688823163675511,774.0159557218254,83.52686012334289,7.607058803273128,9.595895212974847,6.7129767847924775,0.45263011353358423,0.5709685243705924,25.316245804423925,553,Safe-Safe,0.11833841083700819,6.961393804298477,1.5789382836295875,0.4290314756294076,1.215504567827669,0.6651264041558073,1.532615024932755,1.1601155926239797,1.1204231410774514,0.3627128971135135,1.2339188807123838,0.8589780627479178
Bridge abutment retrofit matrix 554,bridge abutment or approach foundation,5171.480383965976,686504.3449290749,12.513754004818795,5.246681799381734,stricter screening limit for bridge approach compatibility and differential-settlement control,0.4765780907696496,14.182060890936784,377.0593009878729,72.52474409239895,14.73130621439767,16.306274326370154,14.196299778057456,1.177209189882184,1.3030681536564437,11.020558652701668,554,Unsafe-Unsafe,0.12585896377425976,4.212673074679542,1.587153613699985,-0.3030681536564437,0.6558352249227167,1.2313048533252324,1.2481897180528634,1.0129150762548655,0.8342502669879196,0.5993788907764317,0.7333995000556895,1.375150308624719
Bridge abutment retrofit matrix 555,bridge abutment or approach foundation,3742.347894760037,729921.2663160502,15.525519959407955,6.023552910472661,stricter screening limit for bridge approach compatibility and differential-settlement control,0.4918926768169303,11.857150589479632,446.8008035459572,86.19107833161176,12.469272504766446,19.649366730744013,11.873038586738573,0.8031468535268267,1.26561730506405,37.14117930251587,555,False Safe,0.4624704515372233,1.77387200792061,1.612457828298564,-0.26561730506405,0.7529441138090827,0.8910352130381041,1.3271295751200913,0.8767208226233801,1.0350346639605303,1.423432639689171,1.4550881095160926,1.401163686681957
Bridge abutment retrofit matrix 556,bridge abutment or approach foundation,3740.916943629138,292806.74978640105,16.835017763339085,9.729934932649819,stricter screening limit for bridge approach compatibility and differential-settlement control,0.27971898206918727,9.483244613807601,410.41453603014577,149.42847535944512,10.8849012912221,13.761096820882997,9.51961660230585,0.6465631010455893,0.8174091060865979,25.06310967120175,556,Safe-Safe,0.17084600504100855,4.722434220382991,1.5849661300874875,0.1825908939134021,1.2162418665812273,0.89069451038789,0.5323759087025474,1.0957679968937484,1.122334517555939,0.5346791923128973,0.7382935520666711,1.5299283667740897
Bridge abutment retrofit matrix 557,bridge abutment or approach foundation,5070.33676614518,954470.266475594,16.505793576394627,6.168719285011876,stricter screening limit for bridge approach compatibility and differential-settlement control,0.5586753302249924,18.862454431719584,519.6911977400412,98.26646710695334,19.40693571730118,25.248565924746046,18.876592988335,1.175765080756587,1.5296790068218646,23.596683287706234,557,Unsafe-Unsafe,0.3539139260652777,2.028490715596149,1.607519029336944,-0.5296790068218646,0.7710899106264845,1.2072230395583763,1.73540048450108,0.7466827207366639,1.1003862384263086,1.2447615832262269,1.1229802708631649,1.5646667943787729
Bridge abutment retrofit matrix 558,bridge abutment or approach foundation,3693.6242398910117,362437.85501926765,16.8359461523032,9.944445006140345,stricter screening limit for bridge approach compatibility and differential-settlement control,0.3246428989007833,14.435458442662474,486.8299823208725,146.87288850565287,15.778667976597587,18.673164390509562,14.470380946822809,0.9372011429508537,1.1091247395059542,19.180090347681443,558,False Safe,0.1719235965551006,7.953937862662035,1.5772994821449273,-0.10912473950595425,1.2430556257675431,0.8794343428311933,0.6589779182168503,0.7107545197669678,1.1223964101535466,0.31745122457621233,1.162974188402988,1.478477020197348
Bridge abutment retrofit matrix 559,bridge abutment or approach foundation,4947.337324087056,945567.7293804379,13.478941928114336,5.236083000372335,stricter screening limit for bridge approach compatibility and differential-settlement control,0.5563635951647005,15.705639197761455,439.294823874551,35.13514987589371,16.170222336784597,16.73097697265101,15.717713204140631,1.199665554093441,1.2412678281337195,4.464542700315971,559,Unsafe-Unsafe,0.04160227404027861,8.123376136758997,1.577057893990339,-0.2412678281337195,0.6545103750465419,1.1779374581159656,1.719214053418978,0.875010784659968,0.8985961285409557,0.3108297919727455,1.0317700639001126,0.6718236767242698
Bridge abutment retrofit matrix 560,bridge abutment or approach foundation,4944.460197222067,523017.32548569253,13.740239156787066,5.328566484246711,stricter screening limit for bridge approach compatibility and differential-settlement control,0.4095673490477463,19.612076568466897,329.09900936576713,68.8438300320975,20.241308131800203,26.087730691064223,19.628363457094046,1.4731408893856042,1.8986373085200665,22.89540284841923,560,Unsafe-Unsafe,0.42549641913446234,1.9025408677373299,1.6098339948878124,-0.8986373085200665,0.6660708105308388,1.177252427910016,0.9509405917921683,0.7003139933194663,0.9160159437858044,1.3271658746064692,1.5535516122142639,1.2671884169882324
Bridge abutment retrofit matrix 561,bridge abutment or approach foundation,5295.827621426559,712833.3402103233,16.446290471319987,7.321481887076732,stricter screening limit for bridge approach compatibility and differential-settlement control,0.48597339116981203,11.471548038214369,536.5402929447333,77.70867825163869,12.224234904384835,17.63896392377696,11.491052369957215,0.7432821964139681,1.0725192987766345,31.645470245838737,561,False Safe,0.32923710236266646,1.0366153680709143,1.6357823802037892,-0.07251929877663454,0.9151852358845916,1.260911338434895,1.2960606185642243,1.282358076933988,1.0964193647546658,2.4357996152459425,0.9042561882359602,1.0245016393863455
Bridge abutment retrofit matrix 562,bridge abutment or approach foundation,5733.238856718019,263912.5902009722,13.907649273188516,9.871478303272312,stricter screening limit for bridge approach compatibility and differential-settlement control,0.2592729456761074,13.309920417576594,385.94929879598544,135.58472647982404,14.772333781418315,19.593090053233023,13.347793726910774,1.0621733041468595,1.4087995511222036,27.851124589591976,562,Unsafe-Unsafe,0.34662624697534405,4.454091159581425,1.5860606743671979,-0.40879955112220356,1.233934787909039,1.3650568706471473,0.47984107309267676,1.1965258236895644,0.9271766182125678,0.5668917011888123,1.2374670033260178,1.3673397225364394
Bridge abutment retrofit matrix 563,bridge abutment or approach foundation,5828.33088664962,512750.8895789172,17.69486046432821,8.693077748735675,stricter screening limit for bridge approach compatibility and differential-settlement control,0.4047820956729474,21.418870591861666,530.6225684491956,93.60666829148815,22.453725097691883,23.401434909696405,21.44573675157675,1.268940500715293,1.3224989796823947,5.599154381828607,563,Unsafe-Unsafe,0.05355847896710175,7.344682988834033,1.5782556057685495,-0.3224989796823947,1.0866347185919594,1.3876978301546714,0.9322743446889403,0.7558665593050766,1.1796573642885475,0.3437843836886969,0.6200668358932023,1.077267448711485
Bridge abutment retrofit matrix 564,bridge abutment or approach foundation,3043.0614873303407,842278.397317879,16.675572280580575,8.791080197022797,stricter screening limit for bridge approach compatibility and differential-settlement control,0.527657187856956,7.843488199952455,699.4955557893708,76.65207690321785,8.673968428362468,11.029736249178685,7.865234275635531,0.5201601649655934,0.6614307481382986,24.19964640840669,564,Safe-Safe,0.14127058317270524,3.869005721034259,1.5889486826155672,0.3385692518617014,1.0988850246278496,0.7245384493643668,1.5314152678506892,1.0777027210889223,1.1117048187053715,0.6526191731839017,0.963759947802741,0.8664419422156121
Bridge abutment retrofit matrix 565,bridge abutment or approach foundation,3977.383125561736,564474.8840069345,12.922407474235197,10.735591114917963,stricter screening limit for bridge approach compatibility and differential-settlement control,0.4281329101056449,10.092126857881308,693.0992583581495,84.95690760065479,11.3199923980417,14.61414344468962,10.124057863328884,0.8759971716270049,1.1309149223027846,23.845948768697568,565,False Safe,0.2549177506757797,1.5512288479927914,1.6177433798071348,-0.13091492230278456,1.3419488893647453,0.9469959822766039,1.026317970921699,1.0947431215914318,0.8614938316156797,1.6277335984128742,0.6478634038300274,0.7723795314055016
Bridge abutment retrofit matrix 566,bridge abutment or approach foundation,4174.775896019221,544182.9129545358,12.86029024001574,7.666384681039871,stricter screening limit for bridge approach compatibility and differential-settlement control,0.41919390073877066,13.07648073401679,484.6145190295356,114.49940443528608,13.96701681571479,20.150251258205582,13.099586408981446,1.0860576670544642,1.5668582032080887,31.628774320548132,566,Unsafe-Unsafe,0.4808005361536245,1.9350787376030165,1.6092133911669446,-0.5668582032080887,0.9582980851299838,0.9939942609569575,0.989423478099156,0.8868287995100572,0.857352682667716,1.3048499090186212,1.0041039110724408,1.4654352575973821
Bridge abutment retrofit matrix 567,bridge abutment or approach foundation,4725.7924629655045,634680.0901460164,16.087331889689445,10.445019934824405,stricter screening limit for bridge approach compatibility and differential-settlement control,0.4570442200399363,18.63329972011759,719.8770914701947,147.18324825020952,19.767535853638933,26.296745429231102,18.662818534187952,1.2287640976878318,1.6346244119004587,25.940561408330915,567,Unsafe-Unsafe,0.4058603142126269,2.4549547053996146,1.6011366360352277,-0.6346244119004587,1.3056274918530506,1.1251886816584535,1.1539638002654844,0.7045022343435179,1.072488792645963,1.0285270474243433,0.9605133722826997,1.3895954040642617
Bridge abutment retrofit matrix 568,bridge abutment or approach foundation,3929.408400052745,998812.7255488929,13.237453887664392,6.445528769696185,stricter screening limit for bridge approach compatibility and differential-settlement control,0.56984002519914,10.886089763916019,553.8630090654494,56.01786700316756,11.440611142046315,14.18263770232467,10.900489589320916,0.8642606984042072,1.0714022366144798,20.13480904506125,568,False Safe,0.2071415382102726,1.0139980426749327,1.6368296248894625,-0.07140223661447975,0.8056910962120232,0.935573428583987,1.8160231373616234,1.0026578477847696,0.8824969258442928,2.4901303636092167,0.6314330032105773,0.838363175468858
Bridge abutment retrofit matrix 569,bridge abutment or approach foundation,5289.1841276817495,940853.0909977619,15.426659379070625,10.641197752177902,stricter screening limit for bridge approach compatibility and differential-settlement control,0.5551295016880022,16.38955617833388,890.7907139842288,96.3417625366232,17.336346620441645,20.774553403271227,16.414297027086697,1.1237913662605332,1.3466657228107402,18.297316639068526,569,Unsafe-Unsafe,0.22287435655020693,3.70099504228034,1.5899608518037585,-0.34666572281074015,1.3301497190222378,1.2593295542099403,1.7106419836322944,0.8964353868149023,1.0284439586047083,0.6822455274485891,1.0598499775452772,0.8990944065332219
Bridge abutment retrofit matrix 570,bridge abutment or approach foundation,3567.584031123762,386214.8181755115,14.270659326500994,7.608785742742356,stricter screening limit for bridge approach compatibility and differential-settlement control,0.33872637757598634,9.239620272767755,388.64692120142763,51.6474887475562,10.245917553222725,11.930595284816565,9.265721780367974,0.7179708602668262,0.8360227100832779,16.606529723998012,570,Safe-Safe,0.11805184981645167,2.9933217952085194,1.5953152658648417,0.1639772899167221,0.9510982178427945,0.8494247693151814,0.7022087603191118,1.072550099403803,0.9513772884333995,0.8435402163399105,0.8958127789409327,0.6718231850013211
Bridge abutment retrofit matrix 571,bridge abutment or approach foundation,5096.214280355064,475326.546487357,16.655879705127283,8.997638506188457,stricter screening limit for bridge approach compatibility and differential-settlement control,0.38666163695053324,13.826613268501532,524.6268153694288,136.96549301551875,14.930332005118283,21.532233961651926,13.855211026366067,0.8964000863023875,1.2927707417953747,31.5611367839222,571,False Safe,0.3963706554929871,1.254392280010565,1.6268031860723253,-0.29277074179537466,1.124704813273557,1.2133843524654915,0.8642300845224673,1.0238335667500917,1.110391980341819,2.012916816327902,0.7007145286711635,1.477458407869849
Bridge abutment retrofit matrix 572,bridge abutment or approach foundation,5384.993942011155,837447.0955414039,15.399675010979388,10.061345695555104,stricter screening limit for bridge approach compatibility and differential-settlement control,0.5262232374948835,11.948569982606356,798.3934260562511,138.9134465498091,12.90193578960112,17.596652276250698,11.973421912350359,0.8378057186533174,1.1426638720430755,28.471343718449077,572,False Safe,0.3048581533897581,3.167121702800402,1.5938054123536491,-0.1426638720430755,1.257668211944388,1.2821414147645607,1.5226310828025524,1.2518917767868039,1.0266450007319592,0.7972498538570665,0.8765350896814922,1.3677936148145813
Bridge abutment retrofit matrix 573,bridge abutment or approach foundation,4414.765847304957,853247.8159768695,14.050815874058888,5.496935169556138,stricter screening limit for bridge approach compatibility and differential-settlement control,0.5308809491646864,13.42881460413607,440.05667689017326,39.9623265081825,13.944557707898205,16.679356512774884,13.442176500859855,0.9924375803431558,1.1870738797146223,17.07695363693352,573,False Safe,0.19463629937146654,0.9361095882899729,1.6406075984960442,-0.1870738797146223,0.6871168961945172,1.0511347255487993,1.5513596654124902,0.913203348638004,0.9367210582705925,2.69732021367034,0.8417192801309251,0.699669727861373
Bridge abutment retrofit matrix 574,bridge abutment or approach foundation,3781.5155995117384,351477.3672292358,12.09987777670678,5.416656480667751,stricter screening limit for bridge approach compatibility and differential-settlement control,0.31794682132986435,9.33435285328873,259.7028050395822,78.70608921381843,10.073241980309538,12.539227232559078,9.353482363820262,0.8325077464585076,1.0363102391577939,21.92526983601295,574,False Safe,0.2038024926992863,3.686974382243399,1.5900490618146335,-0.036310239157793855,0.6770820600834688,0.9003608570266044,0.6390497585986106,1.1253281468723157,0.8066585184471187,0.684839939996761,0.9407169770991369,1.44289313935763
Bridge abutment retrofit matrix 575,bridge abutment or approach foundation,5162.244363194995,745555.5765326256,16.280824523320632,9.349168264573805,stricter screening limit for bridge approach compatibility and differential-settlement control,0.49719024747036844,14.996702428808911,700.94902582727,89.9429226841578,15.93687248170717,20.20968751719328,15.021106131057438,0.9788737946827701,1.2413184288206627,22.05098151249301,575,False Safe,0.26244463413789254,1.0621799629022695,1.6346256292308834,-0.24131842882066268,1.1686460330717257,1.229105800760713,1.355555593695683,0.9561813834483444,1.0853883015547088,2.3771746812150005,0.6311724167774189,0.9292731081205675
Bridge abutment retrofit matrix 576,bridge abutment or approach foundation,3064.810845061731,460751.6523775312,17.19668543509777,9.123970907612335,stricter screening limit for bridge approach compatibility and differential-settlement control,0.3793025422762754,7.301502114204785,521.8678040588742,135.20256898538793,8.43414656890392,18.33293413069907,7.330955255855332,0.4904518722945384,1.0660737035569807,55.52694347859075,576,False Safe,0.5756218312624424,2.281929966417136,1.6034903833246,-0.06607370355698072,1.140496363451542,0.7297168678718408,0.8377302770500568,1.1659742509616473,1.1464456956731846,1.106513938580531,1.4960104429555279,1.4591580854795794
Bridge abutment retrofit matrix 577,bridge abutment or approach foundation,3981.0675352434228,931024.9879498453,14.02125983905036,9.836610241912183,stricter screening limit for bridge approach compatibility and differential-settlement control,0.5525347157215043,10.498653518263609,819.5885689890813,65.80044742260333,11.378961329113936,12.527904771244494,10.521740974741997,0.8115505639102839,0.8934935173480809,11.987850480731113,577,Safe-Safe,0.081942953437797,7.774192850780256,1.5775667260055772,0.10650648265191909,1.2295762802390229,0.9478732226770055,1.692772705363355,1.0533275445269403,0.9347506559366907,0.3247909285465878,1.0506421684700884,0.6695196060431192
Bridge abutment retrofit matrix 578,bridge abutment or approach foundation,4978.276774347434,643869.3587142561,16.914572527888904,7.64414794132074,stricter screening limit for bridge approach compatibility and differential-settlement control,0.46061353061519505,12.535047282528394,530.9536784737468,51.13826186306627,13.359676799817443,17.519800425496992,12.556444467663345,0.7898323636491483,1.0357814480153242,24.749722691821376,578,False Safe,0.2459490843661759,1.9757772854187077,1.6084596933437536,-0.035781448015324235,0.9555184926650925,1.1853039938922463,1.1706715612986474,1.1031906209627187,1.127638168525927,1.277971628350848,1.5440238409822142,0.6567110903148907
Bridge abutment retrofit matrix 579,bridge abutment or approach foundation,3764.853552605698,784668.4210748395,17.3629146701434,9.381406819833435,stricter screening limit for bridge approach compatibility and differential-settlement control,0.5099717840612517,9.031987943105575,721.4479045073674,69.18506842521336,9.951418221080987,17.937430303641634,9.055893702274762,0.5731421486620022,1.0330886630737262,45.83048916910341,579,False Safe,0.45994651441172396,0.9532391620648394,1.6397541065095482,-0.033088663073726154,1.1726758524791794,0.8963937030013567,1.4266698564997082,1.157876494177422,1.1575276446762266,2.648849748509823,1.4164737083724883,0.7101225959761744
Bridge abutment retrofit matrix 580,bridge abutment or approach foundation,3352.086198633198,826507.1412178129,15.516612094193544,9.94887281790858,stricter screening limit for bridge approach compatibility and differential-settlement control,0.5229438126450416,11.460245382144382,784.5484469127516,119.96269096962604,12.409479100508584,15.936416008474394,11.485087042344329,0.7997544196617715,1.0270551272231614,23.951262894929638,580,False Safe,0.22730070756138987,2.8107239360381864,1.5970750379475636,-0.02705512722316139,1.2436091022385725,0.7981157615793328,1.5027402567596597,0.8124913770403571,1.0344408062795696,0.8983405599997208,0.7107902195171377,1.1921053913390431
Bridge abutment retrofit matrix 581,bridge abutment or approach foundation,3166.2621110760156,692260.2392356656,16.248920510371015,5.520685236711489,stricter screening limit for bridge approach compatibility and differential-settlement control,0.4786612554097962,9.93290303895378,398.4851311510809,47.3651592367733,10.508532128371156,12.196054966999823,9.947855505015863,0.64672186202548,0.7505763203909813,15.163872089001254,581,Safe-Safe,0.10385445836550133,2.663537690590351,1.5986434532497575,0.24942367960901868,0.6900856545889361,0.7538719312085751,1.258654980428483,0.8854584099205195,1.0832613673580678,0.9479825735619763,0.8488012341734391,0.8473875042854657
Bridge abutment retrofit matrix 582,bridge abutment or approach foundation,5008.214348736646,374912.38294329436,13.774687378724174,5.724392321502425,stricter screening limit for bridge approach compatibility and differential-settlement control,0.3321057398680016,11.058844243188513,286.67949531500386,81.09717800582344,11.823501556090243,15.78916359748848,11.078634089119271,0.8583499015993892,1.1462447867873782,26.9730257439077,582,False Safe,0.287894885187989,3.784029603867349,1.5894505029906691,-0.14624478678737818,0.7155490401878031,1.1924319877944394,0.6816588780787171,1.2579711060527066,0.9183124919149449,0.667274725368052,1.4438809510235155,1.4073334076352637
Bridge abutment retrofit matrix 583,bridge abutment or approach foundation,5778.758048970738,923072.0187850456,13.612731342685203,6.047723670000868,stricter screening limit for bridge approach compatibility and differential-settlement control,0.5504127345177338,14.502676703090042,501.96249780953053,77.64636560221115,15.046472298227048,16.213564195834852,14.516803452534793,1.1053235327612827,1.1910588542208471,8.618764057578934,583,Unsafe-Unsafe,0.08573532145956442,5.05113137206419,1.5837716945039135,-0.19105885422084712,0.7559654587501085,1.3758947735644613,1.6783127614273556,1.1068374494044404,0.9075154228456802,0.49988549667701576,0.6050683663416735,1.2799832015286956
Bridge abutment retrofit matrix 584,bridge abutment or approach foundation,4937.7940470333315,663213.9832019755,16.51149137656181,7.25931770921304,stricter screening limit for bridge approach compatibility and differential-settlement control,0.4679761163716954,15.518107286075569,512.2834811780456,114.86252545029402,16.290532919661818,20.65111897910082,15.538172058488152,0.9866178982951446,1.2507119137896436,22.652122251832584,584,False Safe,0.26409401549449907,4.282635143716417,1.5868253572646402,-0.25071191378964364,0.90741471365163,1.1756652492936503,1.2058436058217736,0.8838767719694829,1.1007660917707873,0.5895873054723992,1.2222402221457662,1.5744217425428157
Bridge abutment retrofit matrix 585,bridge abutment or approach foundation,4971.127324571348,775132.8050565218,16.65036181667673,9.586026967950342,stricter screening limit for bridge approach compatibility and differential-settlement control,0.5069159506038344,15.291785943677684,732.7662570840477,114.16793760138854,16.237128796288104,20.65258463975514,15.316424993026862,0.9751817392956146,1.2403685197441083,23.134537327592845,585,False Safe,0.26518678044849375,3.817439761635098,1.5892507998172152,-0.24036851974410833,1.1982533709937928,1.183601743945559,1.4093323728300395,0.9030133604771864,1.110024121111782,0.6614347500859197,1.1543607163837373,1.183261473848185
Bridge abutment retrofit matrix 586,bridge abutment or approach foundation,4327.022319754311,372800.04878402216,17.109327760978577,7.588938467190914,stricter screening limit for bridge approach compatibility and differential-settlement control,0.3308536649299843,16.968628387090664,378.623739330828,57.99213791717468,17.984249872564718,23.18008900641424,16.994912239722538,1.0511371413189936,1.3548217282552335,23.289951693743173,586,Unsafe-Unsafe,0.3036845869362399,1.0776603721472506,1.6339389747406292,-0.3548217282552335,0.9486173083988643,1.0302434094653121,0.677818270516404,0.708336948017916,1.140621850731905,2.3430269683890277,1.2000355653943884,0.7384479847771237
Bridge abutment retrofit matrix 587,bridge abutment or approach foundation,5401.470140864649,347270.1451663971,13.803685162741012,6.659237610118315,stricter screening limit for bridge approach compatibility and differential-settlement control,0.3153411069376321,20.369006921942855,316.6620056905616,95.08154266071938,21.28086764506615,27.84556615381283,20.392593804727962,1.5416801668664244,2.0172559592255657,24.15011340502178,587,Unsafe-Unsafe,0.47557579235914127,1.7215598025329442,1.6136087370181302,-1.0172559592255657,0.8324047012647894,1.2860643192534877,0.6314002639389038,0.7366134138066703,0.9202456775160675,1.4666857991166677,1.1964553773082989,1.3971438553201525
Bridge abutment retrofit matrix 588,bridge abutment or approach foundation,4898.2173481050595,617038.7047004398,13.847063435850057,7.746878158077722,stricter screening limit for bridge approach compatibility and differential-settlement control,0.4500578262484115,16.235133935537704,525.7580158555502,109.34317079704468,17.08720044587241,19.70307535308735,16.257274905926838,1.233994523462183,1.4229064122054986,15.338906646189713,588,Unsafe-Unsafe,0.18891188874331566,5.336311893003737,1.5828459820429277,-0.4229064122054986,0.9683597697597153,1.1662422257393,1.1218885540007997,0.8380688052415011,0.9231375623900038,0.4731708650717346,0.9676919717549662,1.4079717264523652
Bridge abutment retrofit matrix 589,bridge abutment or approach foundation,2963.2468238244046,711470.5843242243,15.13572825512306,8.741923915860168,stricter screening limit for bridge approach compatibility and differential-settlement control,0.4854953868446861,11.462007590411005,640.0044431406617,64.68696883758231,12.361559107004705,16.41811067740798,11.48548048030373,0.8167138639543579,1.0847255183675002,26.026432848164905,589,False Safe,0.26801165441314234,2.2826172475228264,1.6034804532402591,-0.0847255183675002,1.092740489482521,0.7055349580534297,1.2935828805894987,0.7181325882366526,1.0090485503415374,1.1061807744795435,1.3062376254239423,0.7286412639689479
